column_variable,total_missing,percent_missing
tot_G_temp_sup.Lateral_area_D,0,0.0
tot_G_temp_sup.Plan_polar_area_D,0,0.0
tot_G_temp_sup.Plan_tempo_area_D,0,0.0
tot_G_temporal_inf_area_D,0,0.0
tot_G_temporal_middle_area_D,0,0.0
tot_Lat_Fis.ant.Horizont_area_D,0,0.0
tot_Lat_Fis.ant.Vertical_area_D,0,0.0
tot_Lat_Fis.post_area_D,0,0.0
tot_Pole_occipital_area_D,0,0.0
tot_Pole_temporal_area_D,0,0.0
tot_S_calcarine_area_D,0,0.0
tot_S_central_area_D,0,0.0
tot_S_cingul.Marginalis_area_D,0,0.0
tot_S_circular_insula_ant_area_D,0,0.0
tot_S_circular_insula_inf_area_D,0,0.0
tot_S_circular_insula_sup_area_D,0,0.0
tot_S_collat_transv_ant_area_D,0,0.0
tot_S_collat_transv_post_area_D,0,0.0
tot_S_front_inf_area_D,0,0.0
tot_S_front_middle_area_D,0,0.0
tot_S_front_sup_area_D,0,0.0
tot_S_interm_prim.Jensen_area_D,0,0.0
tot_S_intrapariet_and_P_trans_area_D,0,0.0
tot_S_oc_middle_and_Lunatus_area_D,0,0.0
tot_S_oc_sup_and_transversal_area_D,0,0.0
tot_S_occipital_ant_area_D,0,0.0
tot_S_oc.temp_lat_area_D,0,0.0
tot_S_oc.temp_med_and_Lingual_area_D,0,0.0
tot_S_orbital_lateral_area_D,0,0.0
tot_S_orbital_med.olfact_area_D,0,0.0
tot_S_orbital.H_Shaped_area_D,0,0.0
tot_S_parieto_occipital_area_D,0,0.0
tot_S_pericallosal_area_D,0,0.0
tot_S_postcentral_area_D,0,0.0
tot_S_precentral.inf.part_area_D,0,0.0
tot_S_precentral.sup.part_area_D,0,0.0
tot_S_suborbital_area_D,0,0.0
tot_S_subparietal_area_D,0,0.0
tot_S_temporal_inf_area_D,0,0.0
tot_S_temporal_sup_area_D,0,0.0
tot_S_temporal_transverse_area_D,0,0.0
tot_WhiteSurfArea_area_D,0,0.0
avg_planum_temporale_volume_D,0,0.0
tot_planum_temporale_volume_D,0,0.0
avg_planum_temporale_thickness_D,0,0.0
tot_planum_temporale_area_D,0,0.0
rhCortexVol,166,0.056966369251887437
rh_Putamen,166,0.056966369251887437
rh_Hippocampus,166,0.056966369251887437
rh_Pallidum,166,0.056966369251887437
rh_Cerebellum.White.Matter,166,0.056966369251887437
rh_Cerebellum.Cortex,166,0.056966369251887437
rh_Caudate,166,0.056966369251887437
rh_Lateral.Ventricle,166,0.056966369251887437
rh_Pallidum.1,166,0.056966369251887437
rhCorticalWhiteMatterVol,166,0.056966369251887437
rh_Inf.Lat.Vent,166,0.056966369251887437
rh_WM.hypointensities,166,0.056966369251887437
rh_non.WM.hypointensities,166,0.056966369251887437
rh_choroid.plexus,166,0.056966369251887437
rh_Lateral.Ventricle.1,166,0.056966369251887437
rh_vessel,166,0.056966369251887437
rh_VentralDC,166,0.056966369251887437
rh_Accumbens.area,166,0.056966369251887437
rh_Amygdala,166,0.056966369251887437
rh_Thalamus.Proper,166,0.056966369251887437
lhCortexVol,166,0.056966369251887437
lh_Putamen,166,0.056966369251887437
lh_Hippocampus,166,0.056966369251887437
lh_Pallidum,166,0.056966369251887437
lh_Cerebellum.White.Matter,166,0.056966369251887437
lh_Cerebellum.Cortex,166,0.056966369251887437
lh_Caudate,166,0.056966369251887437
lh_Lateral.Ventricle,166,0.056966369251887437
lh_Pallidum.1,166,0.056966369251887437
lhCorticalWhiteMatterVol,166,0.056966369251887437
lh_Inf.Lat.Vent,166,0.056966369251887437
lh_WM.hypointensities,166,0.056966369251887437
lh_non.WM.hypointensities,166,0.056966369251887437
lh_choroid.plexus,166,0.056966369251887437
lh_Lateral.Ventricle.1,166,0.056966369251887437
lh_vessel,166,0.056966369251887437
lh_VentralDC,166,0.056966369251887437
lh_Accumbens.area,166,0.056966369251887437
lh_Amygdala,166,0.056966369251887437
lh_Thalamus.Proper,166,0.056966369251887437
avg_Putamen,166,0.056966369251887437
avg_Hippocampus,166,0.056966369251887437
avg_Pallidum,166,0.056966369251887437
avg_Cerebellum.White.Matter,166,0.056966369251887437
avg_Cerebellum.Cortex,166,0.056966369251887437
avg_Caudate,166,0.056966369251887437
avg_Lateral.Ventricle,166,0.056966369251887437
avg_Pallidum.1,166,0.056966369251887437
avg_Inf.Lat.Vent,166,0.056966369251887437
avg_WM.hypointensities,166,0.056966369251887437
avg_non.WM.hypointensities,166,0.056966369251887437
avg_choroid.plexus,166,0.056966369251887437
avg_Lateral.Ventricle.1,166,0.056966369251887437
avg_vessel,166,0.056966369251887437
avg_VentralDC,166,0.056966369251887437
avg_Accumbens.area,166,0.056966369251887437
avg_Amygdala,166,0.056966369251887437
avg_Thalamus.Proper,166,0.056966369251887437
tot_Putamen,166,0.056966369251887437
tot_Hippocampus,166,0.056966369251887437
tot_Pallidum,166,0.056966369251887437
tot_Cerebellum.White.Matter,166,0.056966369251887437
tot_Cerebellum.Cortex,166,0.056966369251887437
tot_Caudate,166,0.056966369251887437
tot_Lateral.Ventricle,166,0.056966369251887437
tot_Pallidum.1,166,0.056966369251887437
tot_Inf.Lat.Vent,166,0.056966369251887437
tot_WM.hypointensities,166,0.056966369251887437
tot_non.WM.hypointensities,166,0.056966369251887437
tot_choroid.plexus,166,0.056966369251887437
tot_Lateral.Ventricle.1,166,0.056966369251887437
tot_vessel,166,0.056966369251887437
tot_VentralDC,166,0.056966369251887437
tot_Accumbens.area,166,0.056966369251887437
tot_Amygdala,166,0.056966369251887437
tot_Thalamus.Proper,166,0.056966369251887437
EstimatedTotalIntraCranialVol,166,0.056966369251887437
CC_Mid_Anterior,166,0.056966369251887437
CC_Mid_Posterior,166,0.056966369251887437
Optic.Chiasm,166,0.056966369251887437
non.WM.hypointensities,166,0.056966369251887437
CSF,166,0.056966369251887437
Brain.Stem,166,0.056966369251887437
STUDY,0,0.0
FID,440,0.15099519560741248
IID,276,0.094715168153740564
MRI_ID,0,0.0
subj_id,0,0.0
TIMEPT,223,0.076527110501029519
GROUP,257,0.088194921070693211
SEX,257,0.088194921070693211
AGE_MRI,307,0.10535346602608099
HANDED,421,0.14447494852436513
FS_VERSION,0,0.0
PIPELINE,0,0.0
SOFT_VERS,0,0.0
HEAD_COIL_NCHANNELS,0,0.0
SCANNER_MODEL,0,0.0
SCANNER_VENDOR,0,0.0
MAGN_FIELD_STR,0,0.0
OPERATING_SYSTEM,0,0.0
T1_SEQUENCE,0,0.0
GENO_QC_PASS,1418,0.48661633493479756
GENO_QC_PASS_EUR,1765,0.60569663692518871
